"","Participant","Qnum","Sensitive","T/F","hasAbsolutelyReally","hasContraction","hasI","hasWe","hasYes","hasNAposT","hasNo","hasNot","isJustYes","isJustNo","noYesOrNo","specificDenial","thirdPersonPronouns","hasFalseStart","hasFilledPause","numFilledPauses","hasCuePhrase","numCuePhrases","hasHedgePhrase","numHedgePhrases","hasLaugh","complexity","numLaugh","DAL-wc","DAL-pleasant","DAL-activate","DAL-imagenary","specScores","duration"
"data7380","537","q19",FALSE,"F","1","1","1","0","1","0","1","0","0","0","0","0","1","0","1","1","1","13","1","5","0","1.0","0","0.939393939394","1.96097096774","1.76262096774","1.37741935484","0.994153","29.862092"
"data7381","537","q18",FALSE,"T","1","1","1","0","0","0","0","1","0","0","1","0","1","1","1","3","1","8","1","10","0","1.0","0","0.888888888889","1.9637625","1.72466666667","1.43888888889","0.999925","39.119879"
"data7382","537","q23",TRUE,"T","1","1","1","1","0","1","1","1","0","0","0","1","1","0","1","4","1","33","1","37","1","1.0","1","0.894273127753","1.95555123153","1.70458078818","1.4197044335","1.000000","92.439322"
"data7383","537","q24",TRUE,"F","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","2","1","6","1","7","1","1.0","2","0.914893617021","1.95001627907","1.67925348837","1.3023255814","0.870947","33.981913"
"data7384","537","q15",TRUE,"F","1","1","1","0","0","1","1","1","0","0","0","0","1","1","1","2","1","14","1","17","0","1.0","0","0.920792079208","2.03766774194","1.74497849462","1.35268817204","0.999996","47.120306"
"data7385","537","q11",FALSE,"T","1","1","1","0","1","1","0","0","0","0","0","0","1","1","1","7","1","37","1","34","1","1.0","1","0.924686192469","2.00302714932","1.6618841629","1.41357466063","1.000000","108.460459"
"data7386","537","q20",FALSE,"F","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","2","1","5","1","6","0","1.0","0","0.877551020408","2.08990697674","1.73526744186","1.4511627907","0.976680","27.199257"
"data7387","537","q9",FALSE,"F","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","13","1","14","0","1.0","0","0.848101265823","2.05155223881","1.79065074627","1.28656716418","0.999872","54.354903"
"data7388","537","q8",FALSE,"T","0","1","1","0","0","1","1","1","0","0","0","0","0","0","1","1","1","5","1","3","1","1.0","1","0.888888888889","1.9450875","1.8203625","1.18333333333","0.228434","35.686916"
"data7389","537","q6",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.125","1.625","1.0","0.381098","0.341192"
"data7390","537","q2",FALSE,"F","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","1","0","1.0","0","0.785714285714","2.03048181818","1.71652727273","1.41818181818","0.067180","10.304562"
"data7391","537","q16",TRUE,"T","1","1","1","0","0","1","0","1","0","0","1","0","1","0","1","2","1","12","1","19","1","1.0","5","0.920353982301","2.0473625","1.71487596154","1.46153846154","1.000000","66.57505"
"data7392","536","q14",TRUE,"T","0","1","1","1","1","0","0","1","0","0","0","0","1","1","1","13","1","10","1","8","1","1.0","2","0.834862385321","1.87864615385","1.69283956044","1.57362637363","1.000000","66.753738"
"data7393","536","q1",FALSE,"T","0","1","1","0","1","0","0","1","0","0","0","0","1","0","1","18","1","10","1","2","1","1.0","1","0.73786407767","1.89103947368","1.66669605263","1.51578947368","1.000000","136.138896"
"data7394","536","q11",FALSE,"T","0","1","1","0","1","0","1","1","0","0","0","0","0","0","1","5","1","7","1","6","1","1.0","3","0.705882352941","1.87597916667","1.64020833333","1.35","0.898801","32.610903"
"data7395","536","q17",FALSE,"T","0","1","1","0","1","1","1","0","0","0","0","1","0","1","1","8","1","8","1","2","1","1.0","3","0.761904761905","1.9028578125","1.5941640625","1.446875","0.999980","44.706411"
"data7396","536","q12",TRUE,"F","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","2","1","3","0","0","1","1.0","2","0.590909090909","1.92881538462","1.49382307692","1.44615384615","0.229752","15.585468"
"data7397","536","q16",TRUE,"T","0","1","1","0","1","0","1","0","0","0","0","0","0","1","1","18","1","16","1","4","1","1.0","4","0.808695652174","1.84301935484","1.63856021505","1.40215053763","1.000000","87.676928"
"data7398","536","q18",FALSE,"F","0","1","1","0","1","1","1","1","0","0","0","0","1","0","1","5","1","5","1","4","1","1.0","1","0.871794871795","1.82482058824","1.71961176471","1.2","0.742067","38.248431"
"data7399","536","q19",FALSE,"F","1","1","1","0","1","0","1","1","0","0","0","0","1","0","1","8","1","11","1","5","0","1.0","0","0.895348837209","1.95384415584","1.75286493506","1.52467532468","0.999980","49.712101"
"data7400","536","q20",FALSE,"T","0","1","1","1","1","0","0","0","0","0","0","0","1","1","1","13","1","7","1","1","0","1.0","0","0.755555555556","1.84525441176","1.59591323529","1.73235294118","0.999997","73.026593"
"data7401","536","q21",FALSE,"T","0","1","1","0","0","0","0","1","0","0","1","0","0","1","1","8","1","7","1","2","1","1.0","3","0.829787234043","1.87465","1.65059871795","1.45128205128","0.999999","78.009493"
"data7402","536","q24",TRUE,"F","0","1","1","1","1","0","1","0","0","0","0","0","0","1","1","14","1","14","1","5","1","1.0","5","0.84","1.84916507937","1.74233968254","1.50634920635","1.000000","94.860882"
"data7403","536","q22",FALSE,"T","0","1","1","0","0","1","1","1","0","0","0","0","1","0","1","5","1","4","1","3","1","1.0","1","0.822222222222","1.97121351351","1.71240540541","1.55675675676","0.913710","36.109843"
"data7404","536","q23",TRUE,"T","0","1","1","0","0","1","1","1","0","0","0","1","0","0","1","3","1","3","0","0","1","1.0","1","0.769230769231","1.738245","1.778245","1.5","0.513716","31.494717"
"data7405","536","q2",FALSE,"T","0","1","1","1","0","1","0","0","0","0","1","0","0","1","1","7","1","10","1","9","1","1.0","2","0.904411764706","1.92877073171","1.62500406504","1.62276422764","1.000000","82.090722"
"data7406","536","q4",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1.0","0","0.857142857143","1.90468333333","1.86996666667","1.5","0.002317","2.24017"
"data7407","536","q3",FALSE,"F","0","1","1","0","1","0","0","0","0","0","0","0","1","0","1","9","1","4","1","2","0","1.0","0","0.829787234043","1.91015897436","1.78325897436","1.54358974359","0.968530","58.269218"
"data7408","536","q5",TRUE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.5","1.2308","2.1538","1.0","0.002585","0.747739"
"data7409","536","q8",FALSE,"F","0","1","1","0","1","0","1","1","0","0","0","0","1","1","1","3","1","4","1","1","1","1.0","2","0.82","1.92971707317","1.80936341463","1.58536585366","0.973742","40.44113"
"data7410","536","q6",FALSE,"F","0","1","1","0","1","1","0","1","0","0","0","0","1","1","1","42","1","31","1","10","1","1.0","4","0.800653594771","1.92207795918","1.69443877551","1.51755102041","1.000000","234.049317"
"data7411","536","q7",FALSE,"T","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","1.0","0","0.916666666667","1.97197272727","1.81699090909","1.21818181818","0.000683","15.599926"
"data7412","536","q15",TRUE,"F","0","1","1","0","1","0","0","1","0","0","0","0","1","0","1","9","1","14","1","4","1","1.0","2","0.919117647059","1.9451456","1.728004","1.6064","1.000000","73.057947"
"data7413","536","q13",TRUE,"F","0","1","1","1","1","1","1","1","0","0","0","1","1","1","1","22","1","29","1","19","1","1.0","4","0.859504132231","1.89424326923","1.67534903846","1.53173076923","1.000000","142.33678"
"data7414","536","q9",FALSE,"F","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","9","1","17","1","13","0","1.0","0","0.868852459016","1.92236792453","1.73528396226","1.2679245283","1.000000","93.374844"
"data7415","536","q10",FALSE,"F","0","1","1","0","1","0","0","1","0","0","0","0","1","1","1","7","1","5","1","4","0","1.0","0","0.789473684211","1.99082666667","1.64898","1.49333333333","0.996841","54.393241"
"data7416","539","q22",FALSE,"F","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.68406666667","1.8846","1.13333333333","0.000085","2.444549"
"data7417","539","q23",TRUE,"T","0","0","1","1","1","0","0","0","0","0","0","0","1","0","1","1","1","2","0","0","0","1.0","0","0.952380952381","1.90863","1.81043","1.41","0.004642","9.444196"
"data7418","539","q21",FALSE,"F","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","4","1","6","0","0","0","1.0","0","0.745454545455","1.9599195122","1.76712682927","1.4487804878","0.997195","32.971111"
"data7419","539","q20",FALSE,"T","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","3","0","0","0","1.0","0","0.8125","1.86458461538","1.81647692308","1.38461538462","0.042876","17.975556"
"data7420","539","q12",TRUE,"T","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","2","1","2","1","1","1","1.0","3","0.727272727273","1.83010625","1.6006375","1.4625","0.170173","12.595657"
"data7421","539","q6",FALSE,"T","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","3","1","3","1","3","1","1.0","1","0.588235294118","2.14164","1.74176","1.44","0.162305","18.32579"
"data7422","539","q8",FALSE,"F","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.37"
"data7423","539","q7",FALSE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.5","1.2308","2.1538","1.0","0.002585","0.654478"
"data7424","539","q24",TRUE,"F","1","1","0","0","0","1","1","0","0","0","0","0","1","1","1","3","1","7","1","4","1","1.0","1","0.826923076923","1.7773","1.6068372093","1.47441860465","0.987554","25.146797"
"data7425","539","q18",FALSE,"F","0","1","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","2","1","1","1","1.0","1","0.777777777778","2.0953","1.64602857143","1.08571428571","0.013848","11.132038"
"data7426","539","q19",FALSE,"T","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","0.857142857143","1.99685833333","1.70375","1.48333333333","0.062752","7.418353"
"data7427","539","q9",FALSE,"F","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","4","1","3","1","1.0","1","0.825","1.94536666667","1.79565151515","1.33939393939","0.890889","29.351907"
"data7428","539","q1",FALSE,"F","1","1","1","1","0","0","1","1","0","0","0","0","0","0","1","6","1","8","1","10","1","1.0","1","0.811594202899","1.94233928571","1.64853571429","1.48214285714","0.999552","38.774935"
"data7429","539","q5",TRUE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.219338"
"data7430","539","q15",TRUE,"F","1","1","1","1","0","1","0","1","0","0","1","0","1","1","1","1","1","8","1","9","1","1.0","1","0.91935483871","1.96521403509","1.68294035088","1.46666666667","0.993574","34.02137"
"data7431","539","q14",TRUE,"F","1","1","1","0","0","1","0","1","0","0","1","0","0","1","1","1","1","2","1","6","0","1.0","0","0.9375","1.8659","1.62633333333","1.2","0.044392","18.485468"
"data7432","539","q3",FALSE,"T","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","5","1","3","1","1.0","1","0.909090909091","1.9330275","1.6816975","1.54","0.933069","21.50942"
"data7433","539","q2",FALSE,"T","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1","4","1","1","0","1.0","0","0.80487804878","1.99865757576","1.64638181818","1.50909090909","0.954619","28.057559"
"data7434","539","q16",TRUE,"F","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","2","1","6","1","3","1","1.0","2","0.88","1.855725","1.71036363636","1.43636363636","0.961002","23.674797"
"data7435","539","q13",TRUE,"F","0","1","1","1","1","0","1","1","0","0","0","0","1","1","1","1","1","17","1","8","1","1.0","3","0.880434782609","1.89678518519","1.73946419753","1.39259259259","0.999984","48.139074"
"data7436","539","q10",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","4","1","6","1","4","0","1.0","0","0.825396825397","1.85096153846","1.72336923077","1.40384615385","0.997417","38.474449"
"data7437","539","q17",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","0","0","1","1","3","1","6","1","10","0","1.0","0","0.884057971014","1.99780163934","1.71302622951","1.49508196721","0.999032","35.294434"
"data7438","539","q4",FALSE,"T","1","1","1","0","0","0","0","1","0","0","1","0","1","0","1","2","1","3","1","6","1","1.0","1","0.90243902439","2.01442432432","1.70058108108","1.53513513514","0.788329","20.80762"
"data7439","539","q11",FALSE,"T","1","1","1","0","0","0","0","0","0","0","1","0","0","1","1","8","1","13","1","5","1","1.0","3","0.759493670886","1.94405","1.66250666667","1.34","0.999954","44.632473"
"data7440","538","q2",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","4","1","1","0","1.0","0","0.884615384615","1.93188695652","1.68706521739","1.58260869565","0.653465","19.218857"
"data7441","538","q11",FALSE,"F","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","2","1","5","1","8","0","1.0","0","0.909090909091","1.845598","1.679974","1.448","0.994315","26.110127"
"data7442","538","q5",TRUE,"F","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","2","1","2","0","1.0","0","0.947368421053","1.92273888889","1.72104444444","1.38888888889","0.013913","8.406491"
"data7443","538","q3",FALSE,"F","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","4","1","2","0","1.0","0","0.793103448276","2.0593","1.92287826087","1.70434782609","0.631986","15.220848"
"data7444","538","q4",FALSE,"F","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","3","1","9","1","1","1","1.0","1","0.825396825397","1.95146923077","1.73645576923","1.58846153846","0.999109","35.44779"
"data7445","538","q18",FALSE,"F","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","2","1","4","1","3","1","1.0","1","0.933333333333","1.86702142857","1.72884285714","1.5380952381","0.774984","13.047027"
"data7446","538","q19",FALSE,"T","1","1","1","0","0","1","1","1","0","0","0","0","0","0","1","1","1","3","1","3","0","1.0","0","0.892857142857","1.891052","1.690952","1.448","0.239726","10.465291"
"data7447","538","q14",TRUE,"T","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","3","1","13","1","5","1","1.0","2","0.909090909091","1.88094285714","1.62547857143","1.37428571429","0.998801","43.688311"
"data7448","538","q6",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","2","1","7","1","3","0","1.0","0","0.927536231884","1.8725125","1.6995640625","1.484375","0.999564","30.372334"
"data7449","538","q8",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","2.08321111111","1.82247777778","1.31111111111","0.000812","2.869231"
"data7450","538","q9",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","2","1","5","1","1","0","1.0","0","0.804347826087","1.89670810811","1.74409189189","1.36216216216","0.965725","29.056444"
"data7451","538","q10",FALSE,"F","1","0","1","0","1","0","0","0","0","0","0","0","1","0","1","1","1","6","1","8","0","1.0","0","0.920634920635","1.9452862069","1.72980344828","1.4275862069","0.995248","23.303542"
"data7452","538","q12",TRUE,"T","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","1","1","8","1","5","1","1.0","3","0.872727272727","2.01117291667","1.80683958333","1.475","0.980369","25.812917"
"data7453","538","q13",TRUE,"T","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1.0","1","0.777777777778","2.11482857143","1.75065714286","1.44285714286","0.362769","17.269695"
"data7454","538","q21",FALSE,"F","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","1","2","1","1","1","1.0","1","0.766666666667","1.92472608696","1.54176521739","1.39130434783","0.854560","19.072772"
"data7455","538","q7",FALSE,"T","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","5","1","2","1","1.0","1","0.735294117647","1.982812","1.546276","1.408","0.861195","26.633934"
"data7456","538","q16",TRUE,"F","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","4","1","2","1","1.0","1","0.914285714286","1.968378125","1.613946875","1.63125","0.851436","12.351564"
"data7457","538","q15",TRUE,"T","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","3","1","6","1","1","0","1.0","0","0.86","1.96639069767","1.70238837209","1.53953488372","0.978048","22.960181"
"data7458","538","q17",FALSE,"F","1","0","1","0","0","0","0","0","0","0","1","0","0","1","1","2","1","5","1","4","0","1.0","0","0.880952380952","2.02627567568","1.70592432432","1.32432432432","0.697655","21.005595"
"data7459","538","q20",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","2","1","2","0","0","1","1.0","2","0.7","2.00487142857","1.68681428571","1.60952380952","0.893792","22.274449"
"data7460","538","q22",FALSE,"T","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","2","1","6","1","6","0","1.0","0","0.944444444444","1.94613529412","1.71993137255","1.45098039216","0.949161","17.408451"
"data7461","538","q23",TRUE,"T","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3","1","1","0","1.0","0","1.0","1.89531111111","1.72537222222","1.21111111111","0.002947","6.14256"
"data7462","538","q24",TRUE,"T","1","1","1","1","1","1","0","0","0","0","0","0","1","1","1","1","1","19","1","7","0","1.0","0","0.970297029703","1.83297857143","1.64335306122","1.45306122449","0.999997","39.530169"
"data7463","538","q1",FALSE,"F","1","1","1","0","0","0","0","0","0","0","1","0","0","0","1","4","1","7","1","6","1","1.0","1","0.873417721519","1.98716521739","1.63203478261","1.51014492754","0.999903","40.575958"
